Year,Player,Age,School,Height,Weight,Sprint_40yd,Vertical_Jump,Bench_Press_Reps,Broad_Jump,Agility_3cone,Shuttle,BMI,Player_Type,Position_Type,Position,Drafted,Team ,Round,Pick,Year,Skilled,Speed,First_Round_Pick
2009,Seth Olsen\OlseSe20,23,Iowa,1.9558,138.7992652,5.23,62.23,23,228.6,7.59,4.7,36.28593209,offense,offensive_lineman,OG,1,Denver Broncos , 4th ,132,2009,0,Fast,0
2009,Lydon Murtha\MurtLy20,23,Nebraska,2.0066,138.7992652,4.82,88.9,25,279.4,7.06,4.34,34.47192619,offense,offensive_lineman,OT,1,Detroit Lions , 7th ,228,2009,0,Fast,0
2009,Jamon Meredith\MereJa20,22,South Caroli,1.9558,137.8920805,4.99,71.12,31,266.7,8.01,4.82,36.04876914,offense,offensive_lineman,OT,1,Green Bay Packers , 5th ,162,2009,0,Fast,0
2009,Antoine Caldwell\CaldAn20,22,Alabama,1.905,140.1600423,5.24,71.12,23,281.94,7.96,5.04,38.62195558,offense,offensive_lineman,C,1,Houston Texans , 3rd ,77,2009,0,Slow,0
2009,Eugene Monroe\MonrEu20,21,Virginia,1.9558,140.1600423,5.18,72.39,23,279.4,7.86,4.78,36.64167652,offense,offensive_lineman,OT,1,Jacksonville Jaguars , 1st ,8,2009,0,Fast,1
2009,Eben Britton\BritEb20,21,Arizo,1.9812,140.1600423,5.14,72.39,24,254,7.87,4.91,35.70816899,offense,offensive_lineman,OT,1,Jacksonville Jaguars , 2nd ,39,2009,0,Fast,0
2009,Jason Smith\SmitJa22,22,Baylor,1.9558,140.1600423,5.09,60.96,33,243.84,7.53,4.69,36.64167652,offense,offensive_lineman,OT,1,St. Louis Rams , 1st ,2,2009,0,Fast,1
2009,Phil Loadholt\LoadPh20,23,Oklahoma,2.032,150.5926668,5.45,73.66,24,241.3,8.18,5.06,36.47173444,offense,offensive_lineman,OT,1,Minnesota Vikings , 2nd ,54,2009,0,Slow,0
2009,Will Beatty\BeatWi20,24,Connecticut,1.9812,139.2528576,5.06,85.09,27,271.78,7.62,4.77,35.47704815,offense,offensive_lineman,OT,1,New York Giants , 2nd ,60,2009,0,Fast,0
2009,Fenuki Tupou\TupoFe20,23,Oregon,1.9558,142.4280042,5.2,64.77,24,238.76,8.33,5.02,37.23458391,offense,offensive_lineman,OT,1,Philadelphia Eagles , 5th ,159,2009,0,Fast,0
2009,Kraig Urbik\UrbiKr20,23,Wisconsin,1.9558,148.7782974,5.25,60.96,29,238.76,7.87,4.89,38.8947246,offense,offensive_lineman,OG,1,Pittsburgh Steelers , 3rd ,79,2009,0,Slow,0
2009,A.Q. Shipley\ShipA.20,22,Penn St.,1.8542,137.8920805,5.19,78.74,33,254,7.46,4.4,40.10755343,offense,offensive_lineman,C,1,Pittsburgh Steelers , 7th ,226,2009,0,Fast,0
2009,Max Unger\UngeMa20,22,Oregon,1.9558,140.1600423,5.26,62.23,22,236.22,7.39,4.5,36.64167652,offense,offensive_lineman,C,1,Seattle Seahawks , 2nd ,49,2009,0,Slow,0
2009,Xavier Fulton\FultXa20,22,Illinois,1.9304,136.9848957,5.01,78.74,27,281.94,7.35,4.56,36.76021694,offense,offensive_lineman,OT,1,Tampa Bay Buccaneers , 5th ,155,2009,0,Fast,0
2009,Troy Kropog\KropTr20,22,Tulane,1.9558,140.1600423,5.3,76.2,21,254,7.65,4.84,36.64167652,offense,offensive_lineman,OT,1,Tennessee Titans , 4th ,135,2009,0,Slow,0
2010,Joe Hawley\HawlJo20,21,UNLV,1.905,134.7169339,5.21,66.04,35,266.7,7.5,4.73,37.12207381,offense,offensive_lineman,C,1,Atlanta Falcons , 4th ,117,2010,0,Fast,0
2010,Shawn Lauvao\LauvSh20,22,Arizo St.,1.905,142.8815966,5.22,67.31,33,256.54,7.56,4.51,39.37189646,offense,offensive_lineman,OG,1,Cleveland Browns , 3rd ,92,2010,0,Fast,0
2010,Sam Young\YounSa21,22,Notre Dame,2.032,143.3351889,5.2,74.93,29,264.16,7.73,4.87,34.7140605,offense,offensive_lineman,OT,1,Dallas Cowboys , 6th ,179,2010,0,Fast,0
2010,J.D. Walton\WaltJ.20,22,Baylor,1.905,136.077711,5.19,68.58,24,256.54,7.6,4.69,37.49704425,offense,offensive_lineman,C,1,Denver Broncos , 3rd ,80,2010,0,Fast,0
2010,Eric Olsen\OlseEr20,21,Notre Dame,1.9304,138.7992652,5.25,74.93,35,236.22,7.5,4.82,37.24710723,offense,offensive_lineman,C,1,Denver Broncos , 6th ,183,2010,0,Slow,0
2010,Marshall Newhouse\NewhMa20,21,TCU,1.9304,144.695966,4.99,63.5,25,246.38,7.4,4.6,38.82950068,offense,offensive_lineman,OG,1,Green Bay Packers , 5th ,169,2010,0,Fast,0
2010,Bryan Bulaga\BulaBr20,20,Iowa,1.9558,142.4280042,5.2,69.85,26,248.92,7.7,4.75,37.23458391,offense,offensive_lineman,OT,1,Green Bay Packers , 1st ,23,2010,0,Fast,1
2010,Shelley Smith\SmitSh22,22,Colorado St.,1.905,136.077711,5.03,86.36,26,284.48,7.67,4.71,37.49704425,offense,offensive_lineman,OG,1,Houston Texans , 6th ,187,2010,0,Fast,0
2010,Rodger Saffold\SaffRo20,21,India,1.9558,143.3351889,5.21,74.93,27,287.02,7.42,4.67,37.47174687,offense,offensive_lineman,OT,1,St. Louis Rams , 2nd ,33,2010,0,Fast,0
2010,Chris DeGeare\DeGeCh20,23,Wake Forest,1.9304,147.4175203,5.12,82.55,27,261.62,7.84,4.9,39.55983611,offense,offensive_lineman,OG,1,Minnesota Vikings , 5th ,161,2010,0,Fast,0
2010,Thomas Welch\WelcTh20,22,Vanderbilt,1.9812,139.2528576,5.42,73.66,29,266.7,7.67,4.8,35.47704815,offense,offensive_lineman,OT,1,New England Patriots , 7th ,208,2010,0,Slow,0
2010,Ted Larsen\LarsTe20,22,North Caroli St.,1.905,137.8920805,5.19,60.96,26,243.84,7.81,4.66,37.99700484,offense,offensive_lineman,C,1,New England Patriots , 6th ,205,2010,0,Fast,0
2010,Matt Tennt\TennMa20,22,Boston Col.,1.9558,136.077711,5.15,63.5,27,248.92,7.6,4.62,35.57444323,offense,offensive_lineman,C,1,New Orleans Saints , 5th ,158,2010,0,Fast,0
2010,Vladimir Ducasse\DucaVl20,22,Massachusetts,1.9304,150.5926668,5.21,66.04,29,231.14,8.25,4.97,40.41189412,offense,offensive_lineman,OT,1,New York Jets , 2nd ,61,2010,0,Fast,0
2010,Bruce Campbell\CampBr20,21,Maryland,1.9812,142.4280042,4.75,81.28,34,256.54,7.58,4.69,36.28597107,offense,offensive_lineman,OT,1,Oakland Raiders , 4th ,106,2010,0,Fast,0
2010,Jared Veldheer\VeldJa20,22,Hillsdale,2.032,141.5208194,5.06,85.09,32,276.86,7.4,4.51,34.27464201,offense,offensive_lineman,OT,1,Oakland Raiders , 3rd ,69,2010,0,Fast,0
2010,Chris Scott\ScotCh23,22,Tennessee,1.9558,144.695966,5.52,57.15,19,228.6,8.24,5.03,37.8274913,offense,offensive_lineman,OG,1,Pittsburgh Steelers , 5th ,151,2010,0,Slow,0
2010,Mike Iupati\IupaMi20,22,Idaho,1.9558,150.1390745,5.24,69.85,27,233.68,7.85,4.93,39.25046903,offense,offensive_lineman,OG,1,San Francisco 49ers , 1st ,17,2010,0,Slow,1
2010,Anthony Davis\DaviAn27,20,Rutgers,1.9558,146.5103355,5.36,83.82,21,251.46,8.17,4.97,38.30181721,offense,offensive_lineman,OT,1,San Francisco 49ers , 1st ,11,2010,0,Slow,1
2010,Selvish Capers\CapeSe20,24,West Virginia,1.9558,139.70645,5.11,77.47,19,269.24,7.68,4.68,36.52309505,offense,offensive_lineman,OT,1,Washington Redskins , 7th ,231,2010,0,Fast,0
2010,Erik Cook\CookEr00,22,New Mexico,1.9812,144.2423737,5.55,63.5,19,238.76,8.24,4.99,36.74821274,offense,offensive_lineman,C,1,Washington Redskins , 7th ,229,2010,0,Slow,0
2010,Trent Williams\WillTr21,21,Oklahoma,1.9558,142.8815966,4.81,87.63,23,287.02,7.64,4.63,37.35316539,offense,offensive_lineman,OT,1,Washington Redskins , 1st ,4,2010,0,Fast,1
2011,Andrew Jackson\JackAn00,22,Fresno St.,1.9558,135.6241186,5.27,71.12,25,248.92,7.55,4.65,35.45586175,offense,offensive_lineman,OG,1,Atlanta Falcons , 7th ,210,2011,0,Slow,0
2011,Jah Reid\ReidJa00,22,Central Florida,2.0066,148.324705,5.32,74.93,28,281.94,7.73,4.65,36.83764662,offense,offensive_lineman,OT,1,Baltimore Ravens , 3rd ,85,2011,0,Slow,0
2011,Chris Hairston\HairCh00,21,Clemson,1.9812,147.8711126,5.38,73.66,33,243.84,7.9,4.7,37.67269608,offense,offensive_lineman,OT,1,Buffalo Bills , 4th ,122,2011,0,Slow,0
2011,Lee Ziemba\ZiemLe00,21,Auburn,1.9812,143.7887813,5.5,73.66,20,241.3,7.74,4.65,36.63265233,offense,offensive_lineman,OT,1,Caroli Panthers , 7th ,244,2011,0,Slow,0
2011,Clint Boling\BoliCl00,21,Georgia,1.9558,139.70645,5.28,78.74,28,259.08,7.66,4.64,36.52309505,offense,offensive_lineman,OG,1,Cincinti Bengals , 4th ,101,2011,0,Slow,0
2011,David Arkin\ArkiDa00,23,Missouri State,1.9558,136.077711,5.31,73.66,25,261.62,7.6,4.63,35.57444323,offense,offensive_lineman,OG,1,Dallas Cowboys , 4th ,110,2011,0,Slow,0
2011,Derek Sherrod\SherDe00,21,Mississippi St.,1.9558,145.6031508,5.18,71.12,23,246.38,7.43,4.63,38.06465425,offense,offensive_lineman,OT,1,Green Bay Packers , 1st ,32,2011,0,Fast,1
2011,Derek Newton\NewtDe00,23,Arkansas St.,1.9558,141.0672271,5,64.77,24,254,7.76,5,36.87883948,offense,offensive_lineman,OT,1,Houston Texans , 7th ,214,2011,0,Fast,0
2011,Anthony Castonzo\CastAn00,22,Boston Col.,2.0066,141.0672271,5.21,74.93,28,266.7,7.25,4.4,35.03519296,offense,offensive_lineman,OT,1,Indiapolis Colts , 1st ,22,2011,0,Fast,1
2011,Will Rackley\RackWi01,21,Lehigh,1.905,140.1600423,5.39,59.69,29,251.46,7.91,4.94,38.62195558,offense,offensive_lineman,OG,1,Jacksonville Jaguars , 3rd ,76,2011,0,Slow,0
2011,Rodney Hudson\HudsRo00,21,Florida St.,1.8796,135.6241186,5.27,64.77,27,241.3,8.03,4.96,38.38893432,offense,offensive_lineman,C,1,Kansas City Chiefs , 2nd ,55,2011,0,Slow,0
2011,Steve Schilling\SchiSt00,22,Michigan,1.9304,139.70645,5.18,64.77,30,248.92,7.73,4.62,37.49055238,offense,offensive_lineman,OG,1,San Diego Chargers , 6th ,201,2011,0,Fast,0
2011,Brandon Fusco\FuscBr00,22,Slippery Rock,1.9304,138.7992652,5.18,72.39,26,274.32,7.29,4.43,37.24710723,offense,offensive_lineman,C,1,Minnesota Vikings , 6th ,172,2011,0,Fast,0
2011,DeMarcus Love\LoveDe00,22,Arkansas,1.9304,142.8815966,5.18,67.31,27,246.38,7.84,4.84,38.34261039,offense,offensive_lineman,OT,1,Minnesota Vikings , 6th ,168,2011,0,Fast,0
2011,Marcus Cannon\CannMa00,22,TCU,1.9558,162.3860685,5.26,77.47,33,266.7,8.07,4.97,42.45216892,offense,offensive_lineman,OT,1,New England Patriots , 5th ,138,2011,0,Slow,0
2011,te Solder\Sold00,22,Colorado,2.032,144.695966,4.96,81.28,21,279.4,7.44,4.34,35.04362436,offense,offensive_lineman,OT,1,New England Patriots , 1st ,17,2011,0,Fast,1
2011,James Brewer\BrewJa00,23,India,1.9812,146.5103355,5.21,66.04,25,254,7.84,4.81,37.32601483,offense,offensive_lineman,OT,1,New York Giants , 4th ,117,2011,0,Fast,0
2011,Joe Barksdale\BarkJo00,23,LSU,1.9558,147.4175203,5.31,73.66,29,261.62,8.27,4.75,38.53898016,offense,offensive_lineman,OT,1,Oakland Raiders , 3rd ,92,2011,0,Slow,0
2011,Stefen Wisniewski\WisnSt01,21,Penn St.,1.905,141.9744118,5.29,72.39,30,254,7.51,4.63,39.12191617,offense,offensive_lineman,C,1,Oakland Raiders , 2nd ,48,2011,0,Slow,0
2011,Julian Vandervelde\VandJu00,23,Iowa,1.8796,136.5313034,5.12,78.74,23,264.16,7.46,4.59,38.64571649,offense,offensive_lineman,OG,1,Philadelphia Eagles , 5th ,161,2011,0,Fast,0
2011,Danny Watkins\WatkDa00,26,Baylor,1.905,140.6136347,5.36,66.04,29,233.68,7.61,4.62,38.74694572,offense,offensive_lineman,OG,1,Philadelphia Eagles , 1st ,23,2011,0,Slow,1
2011,Keith Williams\WillKe04,22,Nebraska,1.9304,144.2423737,5.28,62.23,23,236.22,8.42,5.03,38.7077781,offense,offensive_lineman,OG,1,Pittsburgh Steelers , 6th ,196,2011,0,Slow,0
2011,Daniel Kilgore\KilgDa00,23,Appalachian St.,1.905,139.70645,5.28,82.55,23,266.7,7.59,4.68,38.49696543,offense,offensive_lineman,OG,1,San Francisco 49ers , 5th ,163,2011,0,Slow,0
2011,Mike Person\PersMi00,22,Monta St.,1.9304,135.6241186,5.07,71.12,21,274.32,7.44,4.5,36.39504922,offense,offensive_lineman,OG,1,San Francisco 49ers , 7th ,239,2011,0,Fast,0
2011,John Moffitt\MoffJo00,24,Wisconsin,1.9304,144.695966,5.51,77.47,23,259.08,7.79,4.53,38.82950068,offense,offensive_lineman,OG,1,Seattle Seahawks , 3rd ,75,2011,0,Slow,0
2012,Senio Kelemete\KeleSe00,21,Washington,1.9304,139.2528576,5.39,63.5,21,256.54,7.77,4.58,37.36882981,offense,offensive_lineman,OG,1,Arizo Cardils , 5th ,151,2012,0,Slow,0
2012,Bobby Massie\MassBo00,22,Mississippi,1.9812,143.3351889,5.18,69.85,22,261.62,7.7,4.95,36.51709191,offense,offensive_lineman,OT,1,Arizo Cardils , 4th ,112,2012,0,Fast,0
2012,te Potter\Pott00,23,Boise St.,1.9812,137.4384881,5.26,72.39,22,254,7.49,4.67,35.01480648,offense,offensive_lineman,OT,1,Arizo Cardils , 7th ,221,2012,0,Slow,0
2012,Lamar Holmes\HolmLa00,22,Southern Miss,1.9558,146.5103355,5.29,68.58,22,264.16,7.74,4.8,38.30181721,offense,offensive_lineman,OT,1,Atlanta Falcons , 3rd ,91,2012,0,Slow,0
2012,Kelechi Osemele\OsemKe00,22,Iowa St.,1.9558,151.0462592,5.22,67.31,32,264.16,7.91,4.87,39.48763198,offense,offensive_lineman,OT,1,Baltimore Ravens , 2nd ,60,2012,0,Fast,0
2012,Cordy Glenn\GlenCo00,22,Georgia,1.9812,156.4893677,5.08,59.69,31,236.22,8.13,5,39.86834401,offense,offensive_lineman,OT,1,Buffalo Bills , 2nd ,41,2012,0,Fast,0
2012,Zebrie Sanders\SandZe00,22,Florida St.,1.9812,145.1495584,5.33,68.58,28,254,8.15,4.99,36.97933358,offense,offensive_lineman,OT,1,Buffalo Bills , 5th ,144,2012,0,Slow,0
2012,Amini Silatolu\SilaAm00,23,Midwestern St.,1.9304,141.0672271,5.33,80.01,28,271.78,7.95,4.87,37.8557201,offense,offensive_lineman,OG,1,Caroli Panthers , 2nd ,40,2012,0,Slow,0
2012,Kevin Zeitler\ZeitKe00,21,Wisconsin,1.9304,142.4280042,5.32,73.66,32,256.54,7.77,4.61,38.22088781,offense,offensive_lineman,OG,1,Cincinti Bengals , 1st ,27,2012,0,Slow,1
2012,Mitchell Schwartz\SchwMi00,22,California,1.9558,144.2423737,5.38,67.31,23,226.06,7.86,4.87,37.70890982,offense,offensive_lineman,OT,1,Cleveland Browns , 2nd ,37,2012,0,Slow,0
2012,Ryan Miller\MillRy00,22,Colorado,2.0066,145.6031508,5.16,71.12,32,254,7.72,4.78,36.1617265,offense,offensive_lineman,OG,1,Cleveland Browns , 5th ,160,2012,0,Fast,0
2012,Philip Blake\BlakPh00,26,Baylor,1.905,141.0672271,5.17,74.93,22,266.7,7.86,4.65,38.87193587,offense,offensive_lineman,C,1,Denver Broncos , 4th ,108,2012,0,Fast,0
2012,Riley Reiff\ReifRi00,23,Iowa,1.9812,141.9744118,5.16,67.31,23,248.92,7.87,4.75,36.17041066,offense,offensive_lineman,OT,1,Detroit Lions , 1st ,23,2012,0,Fast,1
2012,Ben Jones\JoneBe01,22,Georgia,1.905,137.4384881,5.35,77.47,29,266.7,7.95,4.74,37.87201469,offense,offensive_lineman,C,1,Houston Texans , 4th ,99,2012,0,Slow,0
2012,Justin Anderson\AndeJu00,23,Georgia,1.9304,151.953444,5.24,68.58,32,256.54,8.04,4.99,40.77706184,offense,offensive_lineman,OT,1,Indiapolis Colts , 7th ,208,2012,0,Slow,0
2012,Jeff Allen\AlleJe01,22,Illinois,1.9304,139.2528576,5.17,69.85,26,259.08,8.01,4.9,37.36882981,offense,offensive_lineman,OT,1,Kansas City Chiefs , 2nd ,44,2012,0,Fast,0
2012,Dold Stephenson\StepDo00,23,Oklahoma,1.9558,141.5208194,4.94,90.17,19,289.56,7.52,4.78,36.99742096,offense,offensive_lineman,OT,1,Kansas City Chiefs , 3rd ,74,2012,0,Fast,0
2012,Marcel Jones\JoneMa03,23,Nebraska,1.9812,145.1495584,5.57,69.85,13,241.3,8.03,5.12,36.97933358,offense,offensive_lineman,OT,1,New Orleans Saints , 7th ,234,2012,0,Slow,0
2012,Andrew Tiller\TillAn01,22,Syracuse,1.9304,146.9639279,5.44,58.42,16,215.9,7.92,4.8,39.43811354,offense,offensive_lineman,OG,1,New Orleans Saints , 6th ,179,2012,0,Slow,0
2012,Brandon Mosley\MoslBr00,23,Auburn,1.9812,142.4280042,5.14,68.58,30,261.62,7.43,4.78,36.28597107,offense,offensive_lineman,OT,1,New York Giants , 4th ,131,2012,0,Fast,0
2012,Tony Bergstrom\BergTo00,25,Utah,1.9558,141.9744118,5.19,74.93,32,256.54,7.95,4.84,37.11600243,offense,offensive_lineman,OT,1,Oakland Raiders , 3rd ,95,2012,0,Fast,0
2012,Brandon Washington\WashBr00,23,Miami (FL),1.905,145.1495584,5.14,63.5,28,256.54,8.22,4.87,39.9968472,offense,offensive_lineman,OG,1,Philadelphia Eagles , 6th ,200,2012,0,Fast,0
2012,Mike Adams\AdamMi02,21,Ohio St.,2.0066,146.5103355,5.28,72.39,19,254,7.94,4.95,36.3870332,offense,offensive_lineman,OT,1,Pittsburgh Steelers , 2nd ,56,2012,0,Slow,0
2012,David DeCastro\DeCaDa00,22,Stanford,1.9558,143.3351889,5.32,74.93,34,248.92,7.3,4.56,37.47174687,offense,offensive_lineman,OG,1,Pittsburgh Steelers , 1st ,24,2012,0,Slow,1
2012,Kelvin Beachum\BeacKe00,22,SMU,1.905,137.4384881,5.38,72.39,19,256.54,7.79,4.8,37.87201469,offense,offensive_lineman,OG,1,Pittsburgh Steelers , 7th ,248,2012,0,Slow,0
2012,Tom Compton\CompTo00,22,South Dakota,1.9558,142.4280042,5.01,76.2,20,274.32,7.59,4.6,37.23458391,offense,offensive_lineman,OT,1,Washington Redskins , 6th ,193,2012,0,Fast,0
2012,Josh LeRibeus\LeRiJo00,22,SMU,1.905,141.5208194,5.31,66.04,29,243.84,7.64,4.65,38.99692602,offense,offensive_lineman,OG,1,Washington Redskins , 3rd ,71,2012,0,Slow,0
2013,Jothan Cooper\CoopJo01,23,North Caroli,1.8796,141.0672271,5.07,68.58,35,274.32,7.78,4.84,39.92962733,offense,offensive_lineman,OG,1,Arizo Cardils , 1st ,7,2013,0,Fast,1
2013,Earl Watford\WatfEa00,22,James Madison,1.905,136.077711,5.06,76.2,24,271.78,7.77,5,37.49704425,offense,offensive_lineman,OG,1,Arizo Cardils , 4th ,116,2013,0,Fast,0
2013,Ricky Wagner\WagnRi00,23,Wisconsin,1.9812,139.70645,5.17,80.01,20,256.54,7.94,4.91,35.59260857,offense,offensive_lineman,OT,1,Baltimore Ravens , 5th ,168,2013,0,Fast,0
2013,Edmund Kugbila\KugbEd00,22,Valdosta St.,1.9304,143.7887813,5.13,57.15,23,266.7,7.72,4.65,38.58605553,offense,offensive_lineman,OG,1,Caroli Panthers , 4th ,108,2013,0,Fast,0
2013,Jordan Mills\MillJo02,22,Louisia Tech,1.9558,143.3351889,5.37,72.39,20,256.54,8.1,4.88,37.47174687,offense,offensive_lineman,OT,1,Chicago Bears , 5th ,163,2013,0,Slow,0
2013,T.J. Johnson\JohnTJ00,22,South Caroli,1.9304,140.6136347,5.33,64.77,32,243.84,7.83,4.74,37.73399752,offense,offensive_lineman,C,1,Cincinti Bengals , 7th ,251,2013,0,Slow,0
2013,Reid Fragel\FragRe00,22,Ohio St.,2.032,139.70645,5.14,76.2,33,287.02,7.62,4.68,33.83522352,offense,offensive_lineman,OT,1,Cincinti Bengals , 7th ,240,2013,0,Fast,0
2013,Garrett Gilkey\GilkGa00,22,Chadron St.,1.9812,144.2423737,5.29,76.2,28,274.32,7.65,4.75,36.74821274,offense,offensive_lineman,OT,1,Cleveland Browns , 7th ,227,2013,0,Slow,0
2013,Travis Frederick\FredTr00,21,Wisconsin,1.9304,141.5208194,5.58,72.39,21,246.38,7.81,4.76,37.97744267,offense,offensive_lineman,C,1,Dallas Cowboys , 1st ,31,2013,0,Slow,1
2013,Vinston Painter\PainVi00,23,Virginia Tech,1.9304,138.7992652,4.95,77.47,32,246.38,7.71,4.56,37.24710723,offense,offensive_lineman,OT,1,Denver Broncos , 6th ,173,2013,0,Fast,0
2013,Larry Warford\WarfLa00,21,Kentucky,1.905,150.5926668,5.58,57.15,28,243.84,7.78,5.1,41.49672897,offense,offensive_lineman,OG,1,Detroit Lions , 3rd ,65,2013,0,Slow,0
2013,J.C. Tretter\TretJC00,22,Cornell,1.9304,139.2528576,5.09,74.93,29,276.86,7.48,4.69,37.36882981,offense,offensive_lineman,OG,1,Green Bay Packers , 4th ,122,2013,0,Fast,0
2013,David Bakhtiari\BakhDa00,21,Colorado,1.9304,135.6241186,5.18,64.77,28,256.54,7.7,4.74,36.39504922,offense,offensive_lineman,OT,1,Green Bay Packers , 4th ,109,2013,0,Fast,0
2013,David Quessenberry\QuesDa00,22,San Jose St.,1.9558,136.9848957,5.08,74.93,25,284.48,7.49,4.45,35.81160618,offense,offensive_lineman,OT,1,Houston Texans , 6th ,176,2013,0,Fast,0
2013,Luke Joeckel\JoecLu00,21,Texas A&M,1.9812,138.7992652,5.3,72.39,27,269.24,7.4,4.68,35.36148773,offense,offensive_lineman,OT,1,Jacksonville Jaguars , 1st ,2,2013,0,Slow,1
2013,Eric Fisher\FishEr00,22,Central Michigan,2.0066,138.7992652,5.05,72.39,27,294.64,7.59,4.44,34.47192619,offense,offensive_lineman,OT,1,Kansas City Chiefs , 1st ,1,2013,0,Fast,1
2013,Travis Bond\BondTr00,22,North Caroli,1.9812,149.2318897,5.27,57.15,22,248.92,7.85,4.96,38.01937734,offense,offensive_lineman,OG,1,Minnesota Vikings , 7th ,214,2013,0,Slow,0
2013,Terron Armstead\ArmsTe00,21,Ark-Pine Bluff,1.9558,138.7992652,4.71,87.63,31,284.48,7.62,4.72,36.28593209,offense,offensive_lineman,OT,1,New Orleans Saints , 3rd ,75,2013,0,Fast,0
2013,Eric Herman\HermEr00,23,Ohio,1.9304,145.1495584,5.25,71.12,36,241.3,7.99,5.09,38.95122325,offense,offensive_lineman,OG,1,New York Giants , 7th ,225,2013,0,Slow,0
2013,Oday Aboushi\AbouOd00,21,Virginia,1.9558,139.70645,5.41,59.69,17,254,7.92,4.84,36.52309505,offense,offensive_lineman,OT,1,New York Jets , 5th ,141,2013,0,Slow,0
2013,Lane Johnson\JohnLa01,22,Oklahoma,1.9812,137.4384881,4.72,86.36,28,299.72,7.31,4.52,35.01480648,offense,offensive_lineman,OT,1,Philadelphia Eagles , 1st ,4,2013,0,Fast,1
2013,Brian Schwenke\SchwBr00,21,California,1.905,142.4280042,4.99,67.31,31,274.32,7.31,4.74,39.24690631,offense,offensive_lineman,C,1,Tennessee Titans , 4th ,107,2013,0,Fast,0
2014,Jake Matthews\MattJa00,22,Texas A&M,1.9558,139.70645,5.07,77.47,24,266.7,7.34,4.47,36.52309505,offense,offensive_lineman,OT,1,Atlanta Falcons , 1st ,6,2014,0,Fast,1
2014,John Urschel\UrscJo00,22,Penn St.,1.905,141.9744118,5.31,73.66,30,259.08,7.55,4.47,39.12191617,offense,offensive_lineman,OG,1,Baltimore Ravens , 5th ,175,2014,0,Slow,0
2014,Cyrus Kouandjio\KouaCy00,20,Alabama,2.0066,146.0567431,5.59,69.85,21,243.84,7.71,4.84,36.27437985,offense,offensive_lineman,OT,1,Buffalo Bills , 2nd ,44,2014,0,Slow,0
2014,Cyril Richardson\RichCy00,23,Baylor,1.9558,149.2318897,5.36,64.77,25,231.14,7.7,4.83,39.01330607,offense,offensive_lineman,OG,1,Buffalo Bills , 5th ,153,2014,0,Slow,0
2014,Charles Leno\LenoCh00,22,Boise St.,1.9304,137.4384881,5.25,73.66,21,274.32,7.57,4.4,36.88193951,offense,offensive_lineman,OG,1,Chicago Bears , 7th ,246,2014,0,Slow,0
2014,Russell Bodine\BodiRu00,21,North Caroli,1.905,140.6136347,5.18,73.66,42,276.86,8.26,4.66,38.74694572,offense,offensive_lineman,OG,1,Cincinti Bengals , 4th ,111,2014,0,Fast,0
2014,Joel Bitonio\BitoJo00,22,Nevada,1.9304,136.9848957,4.92,81.28,22,289.56,7.37,4.44,36.76021694,offense,offensive_lineman,OG,1,Cleveland Browns , 2nd ,35,2014,0,Fast,0
2014,Zack Martin\MartZa00,23,Notre Dame,1.9304,139.70645,5.22,71.12,29,269.24,7.65,4.59,37.49055238,offense,offensive_lineman,OG,1,Dallas Cowboys , 1st ,16,2014,0,Fast,1
2014,Matt Paradis\ParaMa00,24,Boise St.,1.905,138.7992652,5.34,66.04,23,261.62,7.6,4.46,38.24698513,offense,offensive_lineman,C,1,Denver Broncos , 6th ,207,2014,0,Slow,0
2014,Travis Swanson\SwanTr00,23,Arkansas,1.9558,141.5208194,5.28,66.04,20,241.3,7.73,4.65,36.99742096,offense,offensive_lineman,C,1,Detroit Lions , 3rd ,76,2014,0,Slow,0
2014,Xavier Su'a-Filo\Sua-Xa00,23,UCLA,1.9304,139.2528576,5.04,63.5,25,259.08,7.6,4.44,37.36882981,offense,offensive_lineman,OG,1,Houston Texans , 2nd ,33,2014,0,Fast,0
2014,Jack Mewhort\MewhJa00,22,Ohio St.,1.9812,140.1600423,5.37,66.04,28,256.54,7.79,4.64,35.70816899,offense,offensive_lineman,OT,1,Indiapolis Colts , 2nd ,59,2014,0,Slow,0
2014,Zach Fulton\FultZa00,22,Tennessee,1.9558,143.3351889,5.16,62.23,25,248.92,7.87,5.16,37.47174687,offense,offensive_lineman,OG,1,Kansas City Chiefs , 6th ,193,2014,0,Fast,0
2014,Greg Robinson\RobiGr01,21,Auburn,1.9558,150.5926668,4.92,72.39,32,287.02,7.8,4.86,39.36905051,offense,offensive_lineman,OT,1,St. Louis Rams , 1st ,2,2014,0,Fast,1
2014,Billy Turner\TurnBi00,22,North Dakota St.,1.9558,142.8815966,5.16,71.12,25,274.32,7.92,4.71,37.35316539,offense,offensive_lineman,OT,1,Miami Dolphins , 3rd ,67,2014,0,Fast,0
2014,Ja'Wuan James\JameJa01,21,Tennessee,1.9812,141.0672271,5.26,73.66,22,261.62,7.42,4.56,35.93928982,offense,offensive_lineman,OT,1,Miami Dolphins , 1st ,19,2014,0,Slow,1
2014,David Yankey\YankDa00,22,Stanford,1.9812,142.8815966,5.48,72.39,22,261.62,7.81,4.86,36.40153149,offense,offensive_lineman,OG,1,Minnesota Vikings , 5th ,145,2014,0,Slow,0
